1, 5001766710
2, 5001766729
3, 5001766737
4, 5001766745
5, 5001766753
6, 5001766761
7, 500176677X
8, 5001766788
9, 5001766796
10, 500176680X
11, 5001766818
12, 5001766826
13, 5001766834
14, 5001766842
15, 5001766850
16, 5001766869
17, 5001766877
18, 5001766885
19, 5001766893
20, 5001766907
21, 5001766915
22, 5001766923
23, 5001766931
24, 500176694X
25, 5001766958
26, 5001766966
27, 5001766974
28, 5001766982
29, 5001766990
30, 5001767008
31, 5001767016
32, 5001767024
33, 5001767032
34, 5001767040
35, 5001767059
36, 5001767067
37, 5001767075
38, 5001767083
39, 5001767091
40, 5001767105
41, 5001767113
42, 5001767121
43, 500176713X
44, 5001767148
45, 5001767156
46, 5001767164
47, 5001767172
48, 5001767180
49, 5001767199
50, 5001767202
51, 5001767210
52, 5001767229
53, 5001767237
54, 5001767245
55, 5001767253
56, 5001767261
57, 500176727X
58, 5001767288
59, 5001767296
60, 500176730X
61, 5001767318
62, 5001767326
63, 5001767334
64, 5001767342
65, 5001767350
66, 5001767369
67, 5001767377
68, 5001767385
69, 5001767393
70, 5001767407
71, 5001767415
72, 5001767423
73, 5001767431
74, 500176744X
75, 5001767458
76, 5001767466
77, 5001767474
78, 5001767482
79, 5001767490
80, 5001767504
81, 5001767512
82, 5001767520
83, 5001767539
84, 5001767547
85, 5001767555
86, 5001767563
87, 5001767571
88, 500176758X
89, 5001767598
90, 5001767601
91, 500176761X
92, 5001767628
93, 5001767636
94, 5001767644
95, 5001767652
96, 5001767660
97, 5001767679
98, 5001767687
99, 5001767695
100, 5001767709
101, 5001767717
102, 5001767725
103, 5001767733
104, 5001767741
105, 500176775X
106, 5001767768
107, 5001767776
108, 5001767784
109, 5001767792
110, 5001767806
111, 5001767814
112, 5001767822
113, 5001767830
114, 5001767849
115, 5001767857
116, 5001767865
117, 5001767873
118, 5001767881
119, 500176789X
120, 5001767903
121, 5001767911
122, 500176792X
123, 5001767938
124, 5001767946
125, 5001767954
126, 5001767962
127, 5001767970
128, 5001767989
129, 5001767997
130, 5001768004
131, 5001768012
132, 5001768020
133, 5001768039
134, 5001768047
135, 5001768055
136, 5001768063
137, 5001768071
138, 500176808X
139, 5001768098
140, 5001768101
141, 500176811X
142, 5001768128
143, 5001768136
144, 5001768144
145, 5001768152
146, 5001768160
147, 5001768179
148, 5001768187
149, 5001768195
150, 5001768209
151, 5001768217
152, 5001768225
153, 5001768233
154, 5001768241
155, 500176825X
156, 5001768268
157, 5001768276
158, 5001768284
159, 5001768292
160, 5001768306
161, 5001768314
162, 5001768322
163, 5001768330
164, 5001768349
165, 5001768357
166, 5001768365
167, 5001768373
168, 5001768381
169, 500176839X
170, 5001768403
171, 5001768411
172, 500176842X
173, 5001768438
174, 5001768446
175, 5001768454
176, 5001768462
177, 5001768470
178, 5001768489
179, 5001768497
180, 5001768500
181, 5001768519
182, 5001768527
183, 5001768535
184, 5001768543
185, 5001768551
186, 500176856X
187, 5001768578
188, 5001768586
189, 5001768594
190, 5001768608
191, 5001768616
192, 5001768624
193, 5001768632
194, 5001768640
195, 5001768659
196, 5001768667
197, 5001768675
198, 5001768683
199, 5001768691
200, 5001768705
201, 5001768713
202, 5001768721
203, 500176873X
204, 5001768748
205, 5001768756
206, 5001768764
207, 5001768772
208, 5001768780
209, 5001768799
210, 5001768802
211, 5001768810
212, 5001768829
213, 5001768837
214, 5001768845
215, 5001768853
216, 5001768861
217, 500176887X
218, 5001768888
219, 5001768896
220, 500176890X
221, 5001768918
222, 5001768926
223, 5001768934
224, 5001768942
225, 5001768950
226, 5001768969
227, 5001768977
228, 5001768985
229, 5001768993
230, 5001769000
231, 5001769019
232, 5001769027
233, 5001769035
234, 5001769043
235, 5001769051
236, 500176906X
237, 5001769078
238, 5001769086
239, 5001769094
240, 5001769108
241, 5001769116
242, 5001769124
243, 5001769132
244, 5001769140
245, 5001769159
246, 5001769167
247, 5001769175
248, 5001769183
249, 5001769191
250, 5001769205
251, 5001769213
252, 5001769221
253, 500176923X
254, 5001769248
255, 5001769256
256, 5001769264
257, 5001769272
258, 5001769280
259, 5001769299
260, 5001769302
261, 5001769310
262, 5001769329
263, 5001769337
264, 5001769345
265, 5001769353
266, 5001769361
267, 500176937X
268, 5001769388
269, 5001769396
270, 500176940X
271, 5001769418
272, 5001769426
273, 5001769434
274, 5001769442
275, 5001769450
276, 5001769469
277, 5001769477
278, 5001769485
279, 5001769493
280, 5001769507
281, 5001769515
282, 5001769523
283, 5001769531
284, 500176954X
285, 5001769558
286, 5001769566
287, 5001769574
288, 5001769582
289, 5001769590
290, 5001769604
291, 5001769612
292, 5001769620
293, 5001769639
294, 5001769647
295, 5001769655
296, 5001769663
297, 5001769671
298, 500176968X
299, 5001769698
300, 5001769701
301, 500176971X
302, 5001769728
303, 5001769736
304, 5001769744
305, ERROR, ,"ddblaendercode.c: Unbekannter Laendercode."
306, 5001769752
307, 5001769760
308, 5001769779
309, 5001769787
310, 5001769795
311, 5001769809
312, 5001769817
313, 5001769825
314, 5001769833
315, 5001769841
316, 500176985X
317, 5001769868
318, 5001769876
319, 5001769884
320, 5001769892
321, 5001769906
322, 5001769914
323, 5001769922
324, 5001769930
325, 5001769949
326, 5001769957
327, 5001769965
328, 5001769973
329, 5001769981
330, 500176999X
331, 5001770009
332, 5001770017
333, 5001770025
334, 5001770033
335, 5001770041
336, 500177005X
337, 5001770068
338, 5001770076
339, 5001770084
340, 5001770092
341, 5001770106
342, 5001770114
343, 5001770122
344, 5001770130
345, 5001770149
346, 5001770157
347, 5001770165
348, 5001770173
349, 5001770181
350, 500177019X
351, 5001770203
352, 5001770211
353, 500177022X
354, 5001770238
355, 5001770246
356, 5001770254
357, 5001770262
358, 5001770270
359, 5001770289
360, 5001770297
361, 5001770300
362, 5001770319
363, 5001770327
364, 5001770335
365, 5001770343
366, 5001770351
367, 500177036X
368, 5001770378
369, 5001770386
370, 5001770394
371, 5001770408
372, 5001770416
373, 5001770424
374, 5001770432
375, 5001770440
376, 5001770459
377, 5001770467
378, 5001770475
379, 5001770483
380, 5001770491
381, 5001770505
382, 5001770513
383, 5001770521
384, 500177053X
385, 5001770548
386, 5001770556
387, 5001770564
388, 5001770572
389, 5001770580
390, 5001770599
391, 5001770602
392, 5001770610
393, 5001770629
394, 5001770637
395, 5001770645
396, 5001770653
397, 5001770661
398, 500177067X
399, 5001770688
400, 5001770696
401, 500177070X
402, 5001770718
403, 5001770726
404, 5001770734
405, 5001770742
406, 5001770750
407, 5001770769
408, 5001770777
409, 5001770785
410, 5001770793
411, 5001770807
412, 5001770815
413, ERROR, ,"ddblaendercode.c: Unbekannter Laendercode."
414, 5001770823
415, 5001770831
416, 500177084X
417, 5001770858
418, 5001770866
419, 5001770874
420, 5001770882
